"id","name","short_name","code","status","created_at","updated_at","service_url","agent_app_url","dark_background_logo_url","light_background_logo_url","logomark_url","egate_reentry_window_minutes","reentry_window_minutes","reentry_window_type","reports_deduping_window_minutes","partner_company_group_id","place_policy"
649,"Empresa Test","TT","AR","DELETED","2025-09-09 12:15:32.778","2025-09-09 12:16:31.313",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
650,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-09 12:20:44.155","2025-09-09 12:57:02.794",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
651,"Empresa Test","TT","AR","DELETED","2025-09-09 12:26:18.267","2025-09-09 12:27:16.515",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
652,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-09 12:56:35.844","2025-09-09 14:20:37.843",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
653,"Empresa Test","TT","AR","DELETED","2025-09-09 13:02:17.233","2025-09-09 13:03:15.028",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
654,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-09 14:20:10.928","2025-09-09 14:43:25.522",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
655,"Empresa Test","TT","AR","DELETED","2025-09-09 14:26:14.043","2025-09-09 14:27:11.66",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
656,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-09 14:42:56.652","2025-09-09 16:11:15.037",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
657,"Empresa Test","TT","AR","DELETED","2025-09-09 14:49:19.306","2025-09-09 14:50:17.981",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
658,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-09 16:10:47.806","2025-09-09 16:29:36.407",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
659,"Empresa Test","TT","AR","DELETED","2025-09-09 16:16:54.159","2025-09-09 16:17:51.855",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
660,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-09 16:29:08.13","2025-09-09 16:45:36.103",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
661,"Empresa Test","TT","AR","DELETED","2025-09-09 16:34:36.584","2025-09-09 16:35:35.372",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
662,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-09 16:45:07.665","2025-09-09 17:03:47.329",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
663,"Empresa Test","TT","AR","DELETED","2025-09-09 16:51:22.864","2025-09-09 16:52:20.94",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
664,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-09 17:03:19.181","2025-09-09 17:53:10.417",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
665,"Empresa Test","TT","AR","DELETED","2025-09-09 17:08:47.67","2025-09-09 17:09:46.247",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
666,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-09 17:52:42.973","2025-09-09 18:09:31.523",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
667,"Empresa Test","TT","AR","DELETED","2025-09-09 17:58:51.79","2025-09-09 17:59:49.739",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
668,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-09 18:09:03.855","2025-09-09 18:33:31.861",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
669,"Empresa Test","TT","AR","DELETED","2025-09-09 18:15:13.187","2025-09-09 18:16:10.893",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
670,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-09 18:33:03.628","2025-09-09 18:47:05.312",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
671,"Empresa Test","TT","AR","DELETED","2025-09-09 18:39:16.097","2025-09-09 18:40:17.566",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
672,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-09 18:46:38.489","2025-09-09 19:29:31.836",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
673,"Empresa Test","TT","AR","DELETED","2025-09-09 18:52:39.923","2025-09-09 18:53:37.533",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
674,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-09 19:29:03.798","2025-09-09 20:04:20.383",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
675,"Empresa Test","TT","AR","DELETED","2025-09-09 19:35:18.653","2025-09-09 19:36:16.769",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
676,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-09 20:03:52.104","2025-09-09 20:24:38.731",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
677,"Empresa Test","TT","AR","DELETED","2025-09-09 20:10:06.342","2025-09-09 20:11:04.566",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
678,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-09 20:24:10.082","2025-09-09 20:59:30.122",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
679,"Empresa Test","TT","AR","DELETED","2025-09-09 20:30:26.405","2025-09-09 20:31:24.538",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
680,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-09 20:59:02.159","2025-09-09 23:06:30.34",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
681,"Empresa Test","TT","AR","DELETED","2025-09-09 21:05:14.481","2025-09-09 21:06:12.375",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
682,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-09 23:06:01.474","2025-09-10 12:19:58.271",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
683,"Empresa Test","TT","AR","DELETED","2025-09-09 23:12:20.912","2025-09-09 23:13:19.33",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
684,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-10 12:19:29.951","2025-09-10 12:43:56.288",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
685,"Empresa Test","TT","AR","DELETED","2025-09-10 12:25:45.358","2025-09-10 12:26:43.639",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
686,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-10 12:43:29.091","2025-09-10 13:39:20.8",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
687,"Empresa Test","TT","AR","DELETED","2025-09-10 12:49:33.97","2025-09-10 12:50:31.897",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
688,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-10 13:38:50.573","2025-09-10 13:53:06.014",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
689,"Empresa Test","TT","AR","DELETED","2025-09-10 13:44:26.806","2025-09-10 13:45:26.595",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
690,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-10 13:52:38.772","2025-09-10 14:15:07.888",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
691,"Empresa Test","TT","AR","DELETED","2025-09-10 13:58:38.509","2025-09-10 13:59:36.109",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
692,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-10 14:14:39.088","2025-09-10 14:35:56.675",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
693,"Empresa Test","TT","AR","DELETED","2025-09-10 14:20:08.658","2025-09-10 14:21:07.163",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
694,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-10 14:35:28.665","2025-09-10 16:46:34.358",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
695,"Empresa Test","TT","AR","DELETED","2025-09-10 14:41:41.732","2025-09-10 14:42:39.838",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
696,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-10 16:46:06.884","2025-09-10 17:35:29.071",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
697,"Empresa Test","TT","AR","DELETED","2025-09-10 16:52:16.398","2025-09-10 16:53:14.487",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
698,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-10 17:35:02.485","2025-09-10 18:08:22.719",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
699,"Empresa Test","TT","AR","DELETED","2025-09-10 17:41:05.943","2025-09-10 17:42:04.14",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
700,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-10 18:07:55.792","2025-09-10 18:19:38.544",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
701,"Empresa Test","TT","AR","DELETED","2025-09-10 18:13:58.049","2025-09-10 18:14:55.696",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
702,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-10 18:19:11.512","2025-09-10 19:01:33.896",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
703,"Empresa Test","TT","AR","DELETED","2025-09-10 18:25:17.029","2025-09-10 18:26:14.721",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
704,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-10 19:01:06.592","2025-09-10 20:36:36.233",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
705,"Empresa Test","TT","AR","DELETED","2025-09-10 19:07:19.06","2025-09-10 19:08:17.235",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
706,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-10 20:36:09.637","2025-09-10 20:47:41.25",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
707,"Empresa Test","TT","AR","DELETED","2025-09-10 20:42:13.757","2025-09-10 20:43:11.794",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
708,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-10 20:47:13.534","2025-09-10 21:01:53.279",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
709,"Empresa Test","TT","AR","DELETED","2025-09-10 20:53:25.911","2025-09-10 20:54:24.181",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
710,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-10 21:01:25.099","2025-09-10 23:07:06.432",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
711,"Empresa Test","TT","AR","ACTIVE","2025-09-10 21:07:36.769","2025-09-10 21:08:17.8",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
712,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-10 23:06:38.871","2025-09-11 23:06:56.25",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
713,"Empresa Test","TT","AR","DELETED","2025-09-10 23:12:51.979","2025-09-10 23:13:49.848",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
714,"Britsh Airways","BA","BA","ACTIVE","2025-09-11 14:47:26.76","2025-09-11 14:50:19.249",NULL,NULL,"/assets/images/Britsh Airways - Dark.png","/assets/images/British-Airways-Logo (1).jpg","/assets/images/british-airways-logo-2008-Present (3) (1).png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
715,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-11 23:06:28.866","2025-09-12 23:06:40.172",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
716,"Empresa Test","TT","AR","DELETED","2025-09-11 23:12:37.704","2025-09-11 23:13:35.724",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
717,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-12 23:06:12.917","2025-09-13 23:06:36.507",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
718,"Empresa Test","TT","AR","DELETED","2025-09-12 23:12:22.505","2025-09-12 23:13:20.759",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
719,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-13 23:06:07.782","2025-09-14 23:06:24.48",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
720,"Empresa Test","TT","AR","DELETED","2025-09-13 23:11:39.294","2025-09-13 23:12:37.939",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
721,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-14 23:05:57.055","2025-09-15 23:06:48.104",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
722,"Empresa Test","TT","AR","DELETED","2025-09-14 23:12:04.372","2025-09-14 23:13:02.221",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
723,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-15 23:06:21.098","2025-09-16 20:50:40.451",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
724,"Empresa Test","TT","AR","DELETED","2025-09-15 23:12:25.243","2025-09-15 23:13:22.989",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
725,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-16 20:50:12.577","2025-09-16 21:06:27.864",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
726,"Empresa Test","TT","AR","DELETED","2025-09-16 20:56:23.005","2025-09-16 20:57:21.25",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
727,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-16 21:05:59.462","2025-09-16 23:06:18.615",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
728,"Empresa Test","TT","AR","DELETED","2025-09-16 21:11:29.237","2025-09-16 21:12:27.806",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
729,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-16 23:05:48.164","2025-09-17 12:47:29.448",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
730,"Empresa Test","TT","AR","DELETED","2025-09-16 23:12:21.261","2025-09-16 23:13:20.048",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
731,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-17 12:47:01.354","2025-09-17 13:16:12.408",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
732,"Empresa Test","TT","AR","DELETED","2025-09-17 12:53:13.526","2025-09-17 12:54:11.675",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
733,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-17 13:15:44.961","2025-09-17 13:30:58.312",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
734,"Empresa Test","TT","AR","DELETED","2025-09-17 13:21:52.331","2025-09-17 13:22:50.052",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
735,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-17 13:30:31.197","2025-09-17 13:48:39.841",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
736,"Empresa Test","TT","AR","DELETED","2025-09-17 13:36:39.77","2025-09-17 13:37:37.984",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
737,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-17 13:48:11.631","2025-09-17 14:06:32.799",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
738,"Empresa Test","TT","AR","DELETED","2025-09-17 13:54:27.677","2025-09-17 13:55:25.971",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
739,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-17 14:06:03.685","2025-09-17 18:15:52.135",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
740,"Empresa Test","TT","AR","DELETED","2025-09-17 14:12:35.065","2025-09-17 14:13:33.919",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
741,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-17 18:15:23.832","2025-09-17 18:57:21.068",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
742,"Empresa Test","TT","AR","DELETED","2025-09-17 18:20:54.773","2025-09-17 18:21:53.194",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
743,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-17 18:56:52.859","2025-09-17 19:28:00.191",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
744,"Empresa Test","TT","AR","DELETED","2025-09-17 19:03:08.362","2025-09-17 19:04:06.492",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
745,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-17 19:27:31.507","2025-09-17 19:43:49.768",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
746,"Empresa Test","TT","AR","DELETED","2025-09-17 19:33:50.613","2025-09-17 19:34:48.808",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
747,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-17 19:43:21.581","2025-09-17 23:05:18.707",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
748,"Empresa Test","TT","AR","DELETED","2025-09-17 19:49:34.032","2025-09-17 19:50:32.231",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
749,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-17 23:04:51.518","2025-09-18 12:21:22.223",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
750,"Empresa Test","TT","AR","DELETED","2025-09-17 23:10:54.822","2025-09-17 23:11:52.815",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
751,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-18 12:20:54.494","2025-09-18 12:34:18.19",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
752,"Empresa Test","TT","AR","DELETED","2025-09-18 12:27:12.072","2025-09-18 12:28:10.575",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
753,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-18 12:33:49.685","2025-09-18 12:53:46.188",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
754,"Empresa Test","TT","AR","DELETED","2025-09-18 12:39:15.907","2025-09-18 12:40:14.232",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
755,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-18 12:53:18.639","2025-09-18 13:19:55.858",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
756,"Empresa Test","TT","AR","DELETED","2025-09-18 12:59:28.141","2025-09-18 13:00:26.293",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
757,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-18 13:19:28.172","2025-09-18 13:46:25.936",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
758,"Empresa Test","TT","AR","DELETED","2025-09-18 13:25:46.132","2025-09-18 13:26:44.609",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
759,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-18 13:45:57.921","2025-09-18 14:26:30.058",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
760,"Empresa Test","TT","AR","DELETED","2025-09-18 13:52:11.653","2025-09-18 13:53:09.816",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
761,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-09-18 14:26:01.859","2025-09-18 16:45:28.654",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
